defect4j_bug_id;project;repository_link;bugfix_commit;pathbugfix;linebugfix;bugintroducingchange_commit;defect4j_patches_path
6;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1458323;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/optim/nonlinear/vector/jacobian/LevenbergMarquardtOptimizer.java;489;1420684;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
7;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1458294;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/ode/AbstractIntegrator.java;344;1061508;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
7;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1458294;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/ode/AbstractIntegrator.java;345;1061508;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
7;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1458294;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/ode/AbstractIntegrator.java;355;1189086;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
7;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1458294;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/ode/AbstractIntegrator.java;356;1189086;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
7;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1458294;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/ode/AbstractIntegrator.java;361;1061508;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
7;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1458294;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/ode/AbstractIntegrator.java;367;1189086;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
7;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1458294;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/ode/AbstractIntegrator.java;368;1189086;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
8;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1454840;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/distribution/DiscreteDistribution.java;181;1454439;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
8;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1454840;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/distribution/DiscreteDistribution.java;186;1454439;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
8;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1454840;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/distribution/DiscreteDistribution.java;187;1454439;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
9;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1453218;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/geometry/euclidean/threed/Line.java;87;1159353;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
11;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1433367;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/distribution/MultivariateNormalDistribution.java;183;1370782;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
12;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1428822;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/random/BitsStreamGenerator.java;28;796545;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
13;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1426759;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/optimization/general/AbstractLeastSquaresOptimizer.java;561;1406010;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
13;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1426759;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/optimization/general/AbstractLeastSquaresOptimizer.java;562;1406010;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
14;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1426758;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/optim/nonlinear/vector/jacobian/AbstractLeastSquaresOptimizer.java;266;1426751;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
14;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1426758;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/optim/nonlinear/vector/jacobian/AbstractLeastSquaresOptimizer.java;267;1426751;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
14;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1426758;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/optim/nonlinear/vector/Weight.java;43;1426751;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
14;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1426758;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/optim/nonlinear/vector/Weight.java;44;1426751;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
14;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1426758;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/optim/nonlinear/vector/Weight.java;45;1426751;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
15;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1413916;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/util/FastMath.java;1540;992870;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
16;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1413600;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/util/FastMath.java;392;1004044;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
16;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1413600;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/util/FastMath.java;393;1004044;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
16;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1413600;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/util/FastMath.java;396;1004044;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
16;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1413600;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/util/FastMath.java;397;1004044;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
16;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1413600;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/util/FastMath.java;400;1004044;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
16;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1413600;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/util/FastMath.java;452;1004044;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
16;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1413600;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/util/FastMath.java;453;1004044;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
16;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1413600;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/util/FastMath.java;456;1004044;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
16;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1413600;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/util/FastMath.java;457;1004044;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
18;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1391840;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/optimization/direct/CMAESOptimizer.java;932;1071600;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
18;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1391840;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/optimization/direct/CMAESOptimizer.java;958;1071600;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
18;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1391840;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/optimization/direct/CMAESOptimizer.java;990;1071600;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
18;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1391840;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/optimization/direct/CMAESOptimizer.java;993;1071600;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
20;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1388517;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/optimization/direct/CMAESOptimizer.java;417;1071600;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
21;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1384363;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/linear/RectangularCholeskyDecomposition.java;69;1096496;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
21;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1384363;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/linear/RectangularCholeskyDecomposition.java;79;1096496;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
21;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1384363;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/linear/RectangularCholeskyDecomposition.java;82;1096496;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
21;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1384363;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/linear/RectangularCholeskyDecomposition.java;83;1096496;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
21;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1384363;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/linear/RectangularCholeskyDecomposition.java;84;1096496;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
21;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1384363;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/linear/RectangularCholeskyDecomposition.java;90;1096496;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
21;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1384363;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/linear/RectangularCholeskyDecomposition.java;91;1096496;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
21;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1384363;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/linear/RectangularCholeskyDecomposition.java;92;1096496;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
21;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1384363;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/linear/RectangularCholeskyDecomposition.java;93;1096496;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
21;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1384363;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/linear/RectangularCholeskyDecomposition.java;128;1096496;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
22;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1382380;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/distribution/FDistribution.java;275;1053032;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
22;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1382380;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/distribution/UniformRealDistribution.java;184;1229042;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
23;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1382070;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/optimization/univariate/BrentOptimizer.java;230;1381195;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
23;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1382070;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/optimization/univariate/BrentOptimizer.java;267;1381195;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
24;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1381195;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/optimization/univariate/BrentOptimizer.java;229;992976;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
24;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1381195;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/optimization/univariate/BrentOptimizer.java;266;992976;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
26;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1368253;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/fraction/Fraction.java;181;617482;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
26;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1368253;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/fraction/Fraction.java;209;617482;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
27;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1367593;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/fraction/Fraction.java;597;1203516;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
29;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1348721;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/linear/OpenMapRealVector.java;344;1157403;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
29;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1348721;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/linear/OpenMapRealVector.java;345;739504;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
29;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1348721;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/linear/OpenMapRealVector.java;346;739504;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
29;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1348721;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/linear/OpenMapRealVector.java;347;740744;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
30;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1348024;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/stat/inference/MannWhitneyUTest.java;173;1242164;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
31;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1341171;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/util/ContinuedFraction.java;125;239294;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
31;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1341171;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/util/ContinuedFraction.java;128;239294;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
31;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1341171;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/util/ContinuedFraction.java;129;239294;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
31;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1341171;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/util/ContinuedFraction.java;136;239294;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
31;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1341171;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/util/ContinuedFraction.java;137;239294;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
31;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1341171;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/util/ContinuedFraction.java;138;920558;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
31;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1341171;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/util/ContinuedFraction.java;139;239294;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
31;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1341171;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/util/ContinuedFraction.java;145;920558;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
31;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1341171;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/util/ContinuedFraction.java;146;920558;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
31;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1341171;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/util/ContinuedFraction.java;147;920558;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
31;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1341171;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/util/ContinuedFraction.java;148;990658;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
31;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1341171;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/util/ContinuedFraction.java;149;920558;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
31;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1341171;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/util/ContinuedFraction.java;150;955423;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
31;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1341171;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/util/ContinuedFraction.java;153;920558;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
31;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1341171;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/util/ContinuedFraction.java;154;920558;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
31;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1341171;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/util/ContinuedFraction.java;155;920558;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
31;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1341171;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/util/ContinuedFraction.java;156;920558;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
31;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1341171;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/util/ContinuedFraction.java;157;920558;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
31;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1341171;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/util/ContinuedFraction.java;158;920558;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
31;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1341171;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/util/ContinuedFraction.java;159;920558;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
31;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1341171;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/util/ContinuedFraction.java;160;920558;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
31;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1341171;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/util/ContinuedFraction.java;161;920558;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
31;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1341171;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/util/ContinuedFraction.java;162;920558;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
31;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1341171;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/util/ContinuedFraction.java;164;920558;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
31;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1341171;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/util/ContinuedFraction.java;165;920558;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
31;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1341171;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/util/ContinuedFraction.java;166;920558;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
31;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1341171;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/util/ContinuedFraction.java;177;239294;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
31;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1341171;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/util/ContinuedFraction.java;186;239294;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
31;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1341171;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/util/ContinuedFraction.java;187;239294;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
31;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1341171;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/util/ContinuedFraction.java;188;239294;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
31;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1341171;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/util/ContinuedFraction.java;189;239294;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
31;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1341171;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/util/ContinuedFraction.java;190;239294;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
32;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1337929;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/geometry/euclidean/twod/PolygonsSet.java;135;1066664;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
33;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1333146;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/optimization/linear/SimplexTableau.java;338;1091143;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
34;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1325427;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/genetics/ListPopulation.java;208;784604;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
35;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1308454;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/genetics/ElitisticListPopulation.java;50;784604;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
35;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1308454;/commons/proper/math/trunk/src/main/java/org/apache/commons/math3/genetics/ElitisticListPopulation.java;63;784604;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
36;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1243912;/commons/proper/math/trunk/src/main/java/org/apache/commons/math/fraction/BigFraction.java;685;759543;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
36;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1243912;/commons/proper/math/trunk/src/main/java/org/apache/commons/math/fraction/BigFraction.java;729;759543;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
37;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1236548;/commons/proper/math/trunk/src/main/java/org/apache/commons/math/complex/Complex.java;1018;141013;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
37;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1236548;/commons/proper/math/trunk/src/main/java/org/apache/commons/math/complex/Complex.java;1063;141013;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
38;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1221253;/commons/proper/math/trunk/src/main/java/org/apache/commons/math/optimization/direct/BOBYQAOptimizer.java;1660;1159792;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
38;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1221253;/commons/proper/math/trunk/src/main/java/org/apache/commons/math/optimization/direct/BOBYQAOptimizer.java;1662;1188383;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
38;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1221253;/commons/proper/math/trunk/src/main/java/org/apache/commons/math/optimization/direct/BOBYQAOptimizer.java;1663;1188383;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
38;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1221253;/commons/proper/math/trunk/src/main/java/org/apache/commons/math/optimization/direct/BOBYQAOptimizer.java;1750;1159792;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
40;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1209307;/commons/proper/math/trunk/src/main/java/org/apache/commons/math/analysis/solvers/BracketingNthOrderBrentSolver.java;235;1152276;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
40;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1209307;/commons/proper/math/trunk/src/main/java/org/apache/commons/math/analysis/solvers/BracketingNthOrderBrentSolver.java;238;1152276;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
41;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1208291;/commons/proper/math/trunk/src/main/java/org/apache/commons/math/stat/descriptive/moment/Variance.java;520;809448;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
42;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1207566;/commons/proper/math/trunk/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java;410;781135;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
43;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1206666;/commons/proper/math/trunk/src/main/java/org/apache/commons/math/stat/descriptive/SummaryStatistics.java;158;602304;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
43;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1206666;/commons/proper/math/trunk/src/main/java/org/apache/commons/math/stat/descriptive/SummaryStatistics.java;161;602304;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
43;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1206666;/commons/proper/math/trunk/src/main/java/org/apache/commons/math/stat/descriptive/SummaryStatistics.java;164;620221;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
44;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1189086;/commons/proper/math/trunk/src/main/java/org/apache/commons/math/ode/AbstractIntegrator.java;281;1061508;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
46;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1164917;/commons/proper/math/trunk/src/main/java/org/apache/commons/math/complex/Complex.java;259;1164756;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
46;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1164917;/commons/proper/math/trunk/src/main/java/org/apache/commons/math/complex/Complex.java;295;1164756;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
47;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1164756;/commons/proper/math/trunk/src/main/java/org/apache/commons/math/complex/Complex.java;252;1150340;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
47;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1164756;/commons/proper/math/trunk/src/main/java/org/apache/commons/math/complex/Complex.java;253;1150340;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
47;commons-math;https://svn.apache.org/viewvc/commons/proper/math/;1164756;/commons/proper/math/trunk/src/main/java/org/apache/commons/math/complex/Complex.java;254;239294;https://github.com/rjust/defects4j/tree/master/framework/projects/Math/patches
